[2019-08-02 21:01:00,952]: ---mrmd 2.0 start----
[2019-08-02 21:01:21,723]: postivecharger.negativecharger.gap3 : 0.0054
[2019-08-02 21:01:21,723]: uncharger.uncharger.gap5 : 0.0051
[2019-08-02 21:01:21,723]: aromatic.aromatic.gap3 : 0.0051
[2019-08-02 21:01:21,723]: aromatic.alphaticr.gap3 : 0.0051
[2019-08-02 21:01:21,723]: feature_rank end
[2019-08-02 21:01:21,743]: Start dimension reduction ...
[2019-08-02 21:01:33,495]: length=1 accuarcy=0.4991 f1=0.5003 precision=0.5007 recall=0.5000 roc=0.4980 
[2019-08-02 21:01:45,573]: length=21 accuarcy=0.7217 f1=0.7262 precision=0.7270 recall=0.7273 roc=0.7232 
[2019-08-02 21:02:00,742]: length=41 accuarcy=0.7571 f1=0.7632 precision=0.7634 recall=0.7636 roc=0.7611 
[2019-08-02 21:02:11,968]: length=61 accuarcy=0.7764 f1=0.7818 precision=0.7818 recall=0.7818 roc=0.7807 
[2019-08-02 21:02:23,374]: length=81 accuarcy=0.7764 f1=0.7809 precision=0.7822 recall=0.7818 roc=0.7780 
[2019-08-02 21:02:36,085]: length=101 accuarcy=0.7664 f1=0.7721 precision=0.7726 recall=0.7727 roc=0.7695 
[2019-08-02 21:02:51,460]: length=121 accuarcy=0.7300 f1=0.7356 precision=0.7360 recall=0.7364 roc=0.7330 
[2019-08-02 21:03:06,796]: length=141 accuarcy=0.7564 f1=0.7627 precision=0.7638 recall=0.7636 roc=0.7597 
[2019-08-02 21:03:20,099]: length=150 accuarcy=0.7655 f1=0.7715 precision=0.7735 recall=0.7727 roc=0.7682 
[2019-08-02 21:03:20,101]: ----------
[2019-08-02 21:03:20,101]: the max acc = 0.7764
[2019-08-02 21:03:20,101]: ['aromatic.uncharger.gap5' 'aromatic.uncharger.gap0'
 'uncharger.postivecharger.gap0' 'uncharger.aromatic.gap5'
 'uncharger.aromatic.gap1' 'alphaticr.alphaticr.gap5'
 'uncharger.uncharger.gap3' 'aromatic.uncharger.gap4'
 'alphaticr.alphaticr.gap0' 'postivecharger.negativecharger.gap5'
 'aromatic.negativecharger.gap0' 'aromatic.postivecharger.gap5'
 'alphaticr.postivecharger.gap3' 'aromatic.uncharger.gap2'
 'postivecharger.postivecharger.gap4' 'postivecharger.uncharger.gap5'
 'uncharger.postivecharger.gap2' 'postivecharger.uncharger.gap3'
 'alphaticr.aromatic.gap2' 'uncharger.postivecharger.gap1'
 'alphaticr.postivecharger.gap2' 'uncharger.negativecharger.gap1'
 'aromatic.alphaticr.gap4' 'postivecharger.alphaticr.gap3'
 'uncharger.alphaticr.gap5' 'postivecharger.uncharger.gap0'
 'negativecharger.alphaticr.gap4' 'postivecharger.aromatic.gap3'
 'postivecharger.postivecharger.gap1' 'negativecharger.uncharger.gap2'
 'alphaticr.alphaticr.gap4' 'postivecharger.alphaticr.gap0'
 'uncharger.alphaticr.gap0' 'uncharger.aromatic.gap0'
 'negativecharger.alphaticr.gap3' 'uncharger.uncharger.gap2'
 'alphaticr.alphaticr.gap1' 'uncharger.alphaticr.gap2'
 'alphaticr.negativecharger.gap3' 'uncharger.alphaticr.gap1'
 'postivecharger.uncharger.gap2' 'negativecharger.alphaticr.gap0'
 'postivecharger.uncharger.gap4' 'aromatic.negativecharger.gap5'
 'uncharger.postivecharger.gap4' 'uncharger.postivecharger.gap5'
 'negativecharger.aromatic.gap2' 'aromatic.uncharger.gap1'
 'uncharger.negativecharger.gap5' 'uncharger.aromatic.gap4'
 'postivecharger.alphaticr.gap1' 'postivecharger.aromatic.gap5'
 'alphaticr.negativecharger.gap5' 'negativecharger.negativecharger.gap2'
 'negativecharger.postivecharger.gap2' 'aromatic.postivecharger.gap4'
 'aromatic.alphaticr.gap5' 'postivecharger.negativecharger.gap0'
 'uncharger.aromatic.gap3' 'postivecharger.postivecharger.gap5'
 'negativecharger.aromatic.gap3'],length = 61
[2019-08-02 21:03:20,102]: -----------
[2019-08-02 21:03:27,333]: ***confusion matrix***
[2019-08-02 21:03:27,333]:                pos_class      neg_class      
[2019-08-02 21:03:27,333]: pos_class      TP:47             FN:12             
[2019-08-02 21:03:27,333]: neg_class      FP:12             TN:39             
[2019-08-02 21:03:27,333]: accuarcy = 0.7818181818181819 
[2019-08-02 21:03:27,333]: precision =0.7818181818181819 
[2019-08-02 21:03:27,333]: recall =0.7818181818181819
[2019-08-02 21:03:27,343]: f1 =0.7818181818181819 
[2019-08-02 21:03:27,343]: roc area = 0.7806580259222333
[2019-08-02 21:03:27,363]: -----------
[2019-08-02 21:03:27,363]: The output by the terminal's log has been saved in the G:\多设备共享\work\MRMD2.0-github\Logs\201908022101.log.
[2019-08-02 21:03:27,463]: metrics have been saved in the G:\多设备共享\work\MRMD2.0-github\Results\meteics_CKSAAGP.csv.
[2019-08-02 21:03:27,463]: reduced dimensional dataset has been saved in the G:\多设备共享\work\MRMD2.0-github\Results\testRDCKSAAGP.csv.
[2019-08-02 21:03:27,463]: ---mrmd 2.0 end---
