class,AA_Kmer2,AC_Kmer2,AG_Kmer2,AU_Kmer2,CA_Kmer2,CC_Kmer2,CG_Kmer2,CU_Kmer2,GA_Kmer2,GC_Kmer2,GG_Kmer2,GU_Kmer2,UA_Kmer2,UC_Kmer2,UG_Kmer2,UU_Kmer2,AA_PC-PseDNC-General,AC_PC-PseDNC-General,AG_PC-PseDNC-General,AU_PC-PseDNC-General,CA_PC-PseDNC-General,CC_PC-PseDNC-General,CG_PC-PseDNC-General,CU_PC-PseDNC-General,GA_PC-PseDNC-General,GC_PC-PseDNC-General,GG_PC-PseDNC-General,GU_PC-PseDNC-General,UA_PC-PseDNC-General,UC_PC-PseDNC-General,UG_PC-PseDNC-General,UU_PC-PseDNC-General,lambda1_PC-PseDNC-General,lambda2_PC-PseDNC-General,lambda3_PC-PseDNC-General,lambda4_PC-PseDNC-General,lambda5_PC-PseDNC-General,lambda6_PC-PseDNC-General,lambda7_PC-PseDNC-General,lambda8_PC-PseDNC-General,lambda9_PC-PseDNC-General,lambda10_PC-PseDNC-General,1_DAC,2_DAC,3_DAC,4_DAC,5_DAC,6_DAC,7_DAC,8_DAC,9_DAC,10_DAC,11_DAC,12_DAC,13_DAC,14_DAC,15_DAC,16_DAC,17_DAC,18_DAC,19_DAC,20_DAC,21_DAC,22_DAC,23_DAC,24_DAC,25_DAC,26_DAC,27_DAC,28_DAC,29_DAC,30_DAC,31_DAC,32_DAC,33_DAC,34_DAC,35_DAC,36_DAC,37_DAC,38_DAC,39_DAC,40_DAC,41_DAC,42_DAC,43_DAC,44_DAC,45_DAC,46_DAC,47_DAC,48_DAC,49_DAC,50_DAC,51_DAC,52_DAC,53_DAC,54_DAC,55_DAC,56_DAC,57_DAC,58_DAC,59_DAC,60_DAC
1,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.15,0.05,0.0,0.45,0.0,0.0,0.0,0.118,0.03,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.089,0.03,0.0,0.266,0.047,0.039,0.043,0.039,0.03,0.031,0.044,0.056,0.038,0.043,0.001,-0.737,0.017,-0.089,0.0,0.002,-0.001,0.349,-0.244,1.711,0.006,0.002,-0.0,-0.012,-0.125,4.755,-0.009,-0.007,0.0,-0.691,0.059,4.832,-0.041,-0.032,0.0,-0.043,0.284,7.305,-0.035,-0.023,0.001,0.994,0.305,8.974,-0.027,-0.011,-0.001,0.758,-0.312,11.684,-0.021,-0.009,-0.002,0.908,-0.455,14.246,-0.013,-0.003,-0.001,2.474,0.268,12.493,-0.019,0.003,0.0,0.273,0.173,12.789,-0.033,-0.001
1,0.0,0.05,0.05,0.0,0.05,0.05,0.0,0.15,0.05,0.0,0.1,0.05,0.0,0.15,0.1,0.2,0.0,0.026,0.026,0.0,0.026,0.026,0.0,0.079,0.026,0.0,0.053,0.026,0.0,0.079,0.053,0.106,0.042,0.052,0.047,0.041,0.042,0.061,0.035,0.041,0.056,0.052,-0.001,-0.117,0.105,-0.15,-0.002,0.004,-0.002,-1.328,-0.258,0.026,0.029,-0.007,0.0,-1.353,-0.116,2.765,0.022,0.006,-0.001,-0.858,0.01,1.408,0.009,-0.016,0.002,-1.036,-0.204,-0.316,-0.018,-0.046,-0.003,-3.125,-0.041,2.128,-0.028,-0.052,0.002,1.335,0.297,0.547,-0.026,-0.027,0.002,-0.449,-0.004,-1.013,-0.059,-0.053,-0.003,-2.776,-0.387,-0.947,-0.02,-0.069,-0.001,-1.001,-0.241,-0.689,-0.001,-0.047
1,0.2,0.05,0.15,0.05,0.0,0.05,0.0,0.0,0.2,0.0,0.1,0.05,0.05,0.0,0.1,0.0,0.103,0.026,0.077,0.026,0.0,0.026,0.0,0.0,0.103,0.0,0.052,0.026,0.026,0.0,0.052,0.0,0.042,0.037,0.045,0.045,0.056,0.066,0.06,0.055,0.036,0.042,-0.002,0.423,0.07,-0.147,-0.001,0.004,-0.0,2.098,0.101,-1.018,0.002,0.0,0.0,2.338,-0.132,-0.226,0.019,0.032,-0.002,2.24,-0.077,-1.388,-0.007,0.004,0.0,0.34,-0.013,-0.516,0.032,-0.004,-0.0,0.742,-0.215,-4.406,0.04,0.02,0.0,1.21,-0.138,-6.202,0.012,0.01,-0.004,-0.879,-0.394,-7.882,-0.001,-0.02,0.006,1.661,-0.201,-4.722,-0.012,-0.024,-0.003,-1.339,-0.067,-7.047,-0.014,-0.018
1,0.05,0.05,0.1,0.0,0.05,0.05,0.0,0.1,0.05,0.0,0.05,0.1,0.1,0.1,0.05,0.15,0.026,0.026,0.052,0.0,0.026,0.026,0.0,0.052,0.026,0.0,0.026,0.052,0.052,0.052,0.026,0.078,0.052,0.055,0.038,0.044,0.052,0.049,0.048,0.05,0.041,0.053,-0.001,-0.953,0.165,-0.188,-0.002,0.005,-0.002,-1.809,0.052,-1.415,-0.019,-0.017,-0.003,0.093,-0.073,1.176,-0.029,-0.015,-0.0,-1.007,-0.047,0.237,-0.045,-0.052,0.001,-1.839,-0.054,-1.874,-0.07,-0.076,0.001,0.181,-0.212,-3.308,-0.07,-0.077,0.004,0.04,-0.249,0.012,-0.085,-0.088,-0.005,-2.044,-0.43,-1.895,-0.088,-0.074,-0.006,-0.108,-0.254,-1.603,-0.07,-0.043,-0.001,-0.621,-0.083,-0.684,-0.051,-0.027
1,0.5,0.05,0.0,0.1,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.1,0.0,0.05,0.0,0.287,0.029,0.0,0.057,0.0,0.029,0.0,0.057,0.0,0.029,0.0,0.0,0.057,0.0,0.029,0.0,0.037,0.036,0.037,0.044,0.039,0.036,0.049,0.053,0.049,0.047,0.001,-0.041,0.236,-0.116,0.001,0.008,0.0,0.517,0.099,0.713,0.005,0.013,-0.001,0.209,0.207,2.111,0.011,0.015,0.002,-0.668,0.139,-0.191,0.003,0.011,-0.0,-1.049,-0.072,3.6,-0.014,0.002,-0.002,-1.552,-0.147,2.932,-0.04,-0.04,-0.002,-1.583,-0.071,-6.377,-0.047,-0.051,-0.001,-3.927,-0.138,-5.237,-0.018,-0.07,-0.002,-3.299,-0.282,-10.397,-0.028,-0.076,-0.002,-5.704,-0.101,-13.674,-0.046,-0.091
1,0.0,0.05,0.1,0.1,0.2,0.1,0.0,0.05,0.05,0.15,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.026,0.051,0.051,0.103,0.051,0.0,0.026,0.026,0.077,0.026,0.0,0.026,0.026,0.026,0.0,0.066,0.052,0.039,0.041,0.054,0.035,0.051,0.063,0.021,0.064,-0.0,-1.67,-0.026,-0.465,-0.002,-0.001,-0.0,1.709,-0.02,-6.459,0.002,0.006,-0.002,-0.603,0.044,-4.802,-0.011,-0.007,-0.0,-0.7,0.045,-1.487,-0.018,-0.003,-0.003,-2.475,0.126,0.056,0.006,-0.013,0.0,-0.671,-0.02,0.744,-0.012,-0.041,0.001,-2.067,-0.048,0.623,-0.024,-0.061,0.003,-1.16,0.077,0.57,-0.028,-0.062,0.001,1.998,0.043,4.593,0.012,-0.06,-0.001,-3.381,0.014,5.026,-0.032,-0.102
1,0.05,0.15,0.05,0.05,0.0,0.0,0.1,0.1,0.1,0.05,0.15,0.05,0.1,0.0,0.05,0.0,0.018,0.054,0.018,0.018,0.0,0.0,0.036,0.036,0.036,0.018,0.054,0.018,0.036,0.0,0.018,0.0,0.073,0.074,0.039,0.064,0.073,0.056,0.073,0.072,0.037,0.078,-0.003,-0.218,0.057,-1.307,-0.0,0.011,-0.003,0.746,-0.005,-2.272,0.006,0.017,0.004,4.055,-0.035,-0.889,-0.016,0.014,-0.001,0.957,-0.164,-1.826,0.02,0.012,0.002,0.367,-0.124,-5.751,0.029,0.03,0.001,1.915,-0.146,-7.248,0.032,0.038,-0.006,-1.123,-0.076,-3.745,0.028,0.043,0.007,2.996,-0.001,-6.741,0.037,0.067,0.006,10.365,0.059,-5.349,0.067,0.11,-0.008,3.566,0.118,-9.005,0.078,0.136
1,0.1,0.05,0.0,0.15,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.15,0.0,0.05,0.35,0.056,0.028,0.0,0.085,0.028,0.0,0.0,0.028,0.0,0.028,0.0,0.0,0.085,0.0,0.028,0.197,0.06,0.038,0.048,0.036,0.054,0.03,0.06,0.036,0.031,0.045,0.002,-1.387,-0.101,-0.258,0.0,0.0,-0.0,0.852,0.065,-5.74,-0.001,-0.003,-0.001,-0.75,-0.258,-5.084,0.02,-0.017,-0.001,0.674,-0.023,-4.053,0.027,-0.005,0.003,-0.352,-0.132,-3.109,0.035,0.002,0.002,1.755,0.176,-1.03,0.044,0.012,0.002,-1.045,-0.214,2.676,0.025,-0.009,-0.0,2.475,0.259,2.14,0.018,-0.017,-0.001,0.951,-0.117,1.9,0.007,-0.031,0.001,0.523,0.362,3.347,0.016,-0.018
1,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.05,0.55,0.0,0.03,0.0,0.091,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.091,0.0,0.03,0.335,0.04,0.053,0.046,0.02,0.042,0.04,0.041,0.038,0.039,0.032,0.003,-0.524,0.145,0.064,-0.0,0.004,0.002,-1.654,-0.207,-1.137,-0.032,-0.03,-0.0,-2.165,-0.198,-0.009,-0.011,-0.04,0.0,-0.046,0.136,1.418,-0.005,-0.033,-0.0,-1.391,0.04,2.27,-0.0,-0.03,0.0,-0.341,-0.036,3.455,0.006,-0.024,0.0,-0.043,-0.048,5.206,0.015,-0.016,0.001,0.39,0.022,1.961,0.007,-0.021,-0.0,-1.808,0.095,0.536,-0.009,-0.037,0.0,-0.342,0.107,2.221,-0.0,-0.028
1,0.2,0.05,0.15,0.0,0.0,0.0,0.05,0.1,0.15,0.05,0.0,0.05,0.0,0.05,0.05,0.1,0.098,0.024,0.073,0.0,0.0,0.0,0.024,0.049,0.073,0.024,0.0,0.024,0.0,0.024,0.024,0.049,0.053,0.044,0.051,0.064,0.047,0.075,0.056,0.046,0.041,0.032,-0.002,0.687,-0.176,-1.055,-0.002,0.005,-0.003,1.423,0.032,-1.409,0.007,0.006,0.001,0.867,-0.141,0.483,-0.001,0.006,-0.002,1.206,0.004,-0.635,0.014,0.016,-0.001,0.986,-0.109,-0.698,-0.01,0.001,0.0,-0.274,-0.007,-0.56,-0.02,-0.007,-0.002,-0.498,-0.079,-0.709,-0.05,-0.036,-0.003,-1.364,-0.188,8.281,-0.066,-0.069,0.0,-2.642,-0.073,6.383,-0.104,-0.104,0.002,-2.254,0.199,8.579,-0.088,-0.082
1,0.05,0.0,0.15,0.0,0.05,0.1,0.1,0.05,0.05,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.02,0.0,0.059,0.0,0.02,0.039,0.039,0.02,0.02,0.039,0.039,0.039,0.02,0.02,0.02,0.0,0.09,0.06,0.062,0.06,0.054,0.072,0.043,0.059,0.053,0.054,-0.0,-2.392,0.07,-1.909,-0.001,-0.006,-0.003,-0.879,-0.025,0.959,0.033,0.019,0.005,-0.413,-0.016,-0.508,0.021,-0.019,-0.005,1.277,0.011,-7.635,0.035,0.008,-0.005,0.991,0.066,-0.804,0.03,-0.018,0.001,-2.222,-0.003,-6.947,0.045,-0.004,-0.002,1.376,-0.138,-10.397,0.036,-0.008,0.002,-2.119,-0.124,-6.671,0.026,-0.021,-0.002,1.544,-0.039,-7.359,0.056,0.033,0.001,-0.926,0.19,-9.047,0.062,0.03
1,0.05,0.05,0.0,0.0,0.05,0.15,0.0,0.2,0.0,0.05,0.0,0.0,0.05,0.15,0.05,0.2,0.029,0.029,0.0,0.0,0.029,0.088,0.0,0.117,0.0,0.029,0.0,0.0,0.029,0.088,0.029,0.117,0.049,0.039,0.043,0.042,0.045,0.039,0.05,0.03,0.038,0.038,-0.001,-0.769,0.057,-0.44,0.002,0.009,-0.001,-0.666,0.029,0.561,0.028,-0.001,0.0,-1.175,-0.066,-0.319,0.016,-0.026,-0.002,-1.411,-0.236,-1.424,-0.004,-0.046,-0.0,-1.916,-0.131,1.351,-0.011,-0.045,-0.001,-1.876,-0.157,0.071,-0.026,-0.073,-0.003,-1.414,-0.274,-0.951,-0.024,-0.077,0.001,-1.075,-0.138,-2.741,-0.026,-0.074,0.003,-1.465,0.157,-1.569,-0.003,-0.037,-0.001,0.339,0.19,-1.221,0.019,0.003
1,0.15,0.05,0.05,0.1,0.05,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.05,0.35,0.09,0.03,0.03,0.06,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,0.209,0.05,0.043,0.049,0.039,0.038,0.036,0.035,0.042,0.031,0.041,0.002,-0.492,0.088,-0.596,-0.002,0.0,-0.003,0.161,-0.14,0.854,0.007,0.007,-0.001,-0.752,-0.31,3.678,-0.012,-0.005,-0.001,0.975,-0.312,-3.299,-0.014,-0.004,-0.003,0.173,0.007,-0.14,-0.036,-0.02,-0.001,0.698,0.103,0.789,-0.03,-0.011,0.004,-0.702,0.273,-0.251,-0.077,-0.04,0.002,-2.555,0.118,0.614,-0.048,-0.055,-0.002,-1.531,-0.108,2.823,-0.046,-0.052,0.002,-1.171,0.139,3.474,-0.04,-0.038
1,0.05,0.05,0.1,0.05,0.0,0.05,0.15,0.05,0.15,0.05,0.05,0.05,0.0,0.1,0.05,0.05,0.018,0.018,0.037,0.018,0.0,0.018,0.055,0.018,0.055,0.018,0.018,0.018,0.0,0.037,0.018,0.018,0.073,0.075,0.062,0.071,0.04,0.072,0.072,0.051,0.069,0.047,-0.004,-0.351,-0.096,-1.842,0.001,0.01,0.003,-2.645,-0.023,-1.412,-0.019,-0.028,-0.005,-2.668,-0.06,6.133,-0.021,-0.052,-0.001,-1.95,-0.11,2.75,-0.026,-0.043,0.002,0.032,0.005,4.109,-0.049,-0.048,-0.0,-3.434,-0.011,4.82,-0.06,-0.068,0.004,-1.287,-0.165,2.53,-0.054,-0.071,-0.012,0.384,0.037,1.632,-0.082,-0.078,0.004,-4.131,-0.037,11.115,-0.093,-0.108,-0.01,-2.627,-0.114,11.189,-0.135,-0.136
1,0.05,0.2,0.0,0.1,0.15,0.05,0.05,0.0,0.1,0.0,0.0,0.05,0.05,0.05,0.05,0.1,0.023,0.093,0.0,0.047,0.07,0.023,0.023,0.0,0.047,0.0,0.0,0.023,0.023,0.023,0.023,0.047,0.079,0.059,0.048,0.049,0.054,0.033,0.059,0.049,0.066,0.037,-0.001,-2.575,-0.143,-0.382,-0.002,0.005,-0.0,-1.567,-0.051,-1.117,-0.008,-0.008,-0.001,0.725,0.259,-1.848,-0.007,0.001,-0.006,-1.826,-0.178,6.826,-0.023,-0.028,0.002,-2.588,0.107,5.86,-0.042,-0.051,-0.002,1.007,0.312,5.684,-0.049,-0.057,-0.001,0.153,-0.133,6.211,-0.041,-0.045,-0.006,-1.305,0.124,9.158,-0.007,-0.038,0.001,-3.724,0.225,7.78,-0.052,-0.058,-0.001,1.446,-0.081,10.021,-0.04,-0.033
1,0.25,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,0.0,0.05,0.05,0.1,0.05,0.1,0.0,0.108,0.043,0.0,0.043,0.022,0.0,0.022,0.022,0.022,0.0,0.022,0.022,0.043,0.022,0.043,0.0,0.065,0.042,0.073,0.055,0.055,0.057,0.059,0.059,0.062,0.041,0.004,-1.646,0.019,-0.136,-0.001,0.006,-0.001,1.536,-0.02,2.123,-0.013,-0.009,-0.007,-0.405,-0.322,0.588,-0.013,-0.012,-0.003,2.087,-0.146,2.276,-0.002,0.014,-0.002,2.871,-0.013,3.456,0.008,0.031,-0.004,3.901,0.145,4.214,0.025,0.062,-0.004,3.514,0.114,5.061,0.059,0.067,0.0,2.825,-0.067,4.215,0.026,0.03,0.003,3.05,-0.185,-0.498,0.028,0.051,0.007,2.771,0.143,-1.468,0.026,0.074
1,0.05,0.15,0.1,0.0,0.15,0.05,0.05,0.0,0.0,0.0,0.15,0.15,0.1,0.0,0.0,0.05,0.019,0.058,0.038,0.0,0.058,0.019,0.019,0.0,0.0,0.0,0.058,0.058,0.038,0.0,0.0,0.019,0.073,0.059,0.037,0.071,0.059,0.043,0.077,0.047,0.066,0.085,-0.003,-1.398,-0.048,-0.346,0.001,0.013,-0.003,-1.467,-0.132,7.295,-0.012,-0.029,0.006,1.609,0.058,6.573,-0.026,-0.056,0.0,-1.739,0.126,5.135,-0.03,-0.052,-0.005,-0.812,-0.056,6.439,-0.001,-0.054,-0.0,3.271,-0.182,5.571,-0.0,-0.045,-0.0,0.014,0.091,5.879,0.014,-0.02,-0.001,4.407,-0.0,7.36,0.054,-0.013,-0.009,4.054,-0.086,6.067,0.06,-0.009,-0.004,0.813,-0.107,3.789,0.059,0.009
1,0.05,0.15,0.05,0.05,0.1,0.0,0.0,0.15,0.05,0.0,0.0,0.05,0.1,0.15,0.05,0.05,0.026,0.079,0.026,0.026,0.053,0.0,0.0,0.079,0.026,0.0,0.0,0.026,0.053,0.079,0.026,0.026,0.058,0.058,0.027,0.045,0.072,0.022,0.055,0.066,0.029,0.042,-0.002,-1.266,0.094,-0.399,-0.001,0.003,-0.0,-1.891,0.028,2.658,-0.01,-0.002,0.001,3.554,-0.094,1.176,-0.009,-0.001,-0.005,0.588,-0.103,2.214,0.022,0.002,-0.0,-2.829,-0.189,0.881,-0.004,-0.023,0.001,2.161,-0.195,4.357,-0.017,-0.022,-0.004,-1.883,-0.199,2.802,-0.052,-0.049,0.001,-3.629,0.034,6.706,-0.07,-0.054,0.001,2.06,0.131,5.751,-0.077,-0.053,-0.004,-0.634,-0.09,3.668,-0.087,-0.065
1,0.15,0.0,0.05,0.1,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.1,0.1,0.0,0.15,0.15,0.076,0.0,0.025,0.051,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.051,0.051,0.0,0.076,0.076,0.058,0.04,0.054,0.041,0.046,0.045,0.057,0.058,0.042,0.052,0.004,-0.844,-0.045,-0.499,0.001,0.01,0.002,0.249,0.001,-0.553,-0.03,-0.021,-0.003,-3.829,-0.033,-1.062,-0.052,-0.058,-0.006,-2.93,-0.045,-0.115,-0.031,-0.067,-0.004,-3.254,-0.173,1.758,-0.025,-0.058,-0.004,-2.699,-0.013,-1.289,-0.032,-0.051,-0.0,-3.233,-0.103,0.166,-0.028,-0.036,-0.0,-5.013,0.031,-0.969,-0.043,-0.042,0.002,-2.54,0.278,-0.947,-0.056,-0.048,0.0,-4.381,-0.084,0.047,-0.021,-0.066
1,0.05,0.05,0.05,0.0,0.05,0.05,0.0,0.2,0.0,0.15,0.0,0.0,0.05,0.1,0.05,0.2,0.027,0.027,0.027,0.0,0.027,0.027,0.0,0.107,0.0,0.08,0.0,0.0,0.027,0.053,0.027,0.107,0.059,0.04,0.063,0.035,0.04,0.049,0.039,0.048,0.043,0.051,0.001,-1.183,-0.04,-0.598,0.002,0.001,-0.003,0.729,-0.096,2.126,-0.012,-0.001,0.001,-1.216,-0.089,3.077,-0.002,0.001,0.001,0.145,-0.047,4.961,0.028,0.005,-0.002,0.594,-0.117,4.14,0.034,0.008,-0.003,-0.2,-0.027,1.398,0.036,0.017,-0.0,-0.922,-0.017,6.709,0.024,0.021,0.002,-2.11,0.085,4.807,-0.015,-0.012,0.001,-0.427,0.203,6.12,-0.002,0.009,-0.003,-0.92,-0.131,9.037,0.019,0.025
1,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.15,0.1,0.05,0.25,0.028,0.0,0.028,0.057,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0.057,0.085,0.057,0.028,0.141,0.053,0.039,0.052,0.022,0.049,0.043,0.039,0.051,0.039,0.048,0.001,-1.308,0.033,-0.08,0.0,0.003,-0.001,0.176,-0.002,2.237,-0.011,-0.003,0.001,-0.288,-0.042,2.768,0.002,0.009,0.004,0.731,0.306,2.01,-0.004,0.004,0.003,-0.015,-0.16,0.572,-0.001,-0.002,-0.002,-0.171,-0.076,1.169,0.034,-0.006,0.001,0.177,-0.106,4.551,0.022,-0.014,-0.001,-2.104,0.048,3.022,-0.011,-0.045,0.001,-0.751,-0.365,7.153,-0.03,-0.064,-0.003,-2.451,-0.116,5.247,-0.077,-0.108
1,0.0,0.05,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.05,0.1,0.1,0.15,0.0,0.15,0.2,0.0,0.022,0.0,0.045,0.022,0.0,0.0,0.022,0.0,0.022,0.045,0.045,0.067,0.0,0.067,0.09,0.063,0.062,0.064,0.055,0.05,0.048,0.056,0.052,0.045,0.057,-0.002,-0.878,-0.121,-0.319,0.0,0.008,-0.002,-0.186,-0.095,-5.933,-0.0,-0.002,0.001,-1.377,0.001,-4.477,0.024,-0.008,-0.005,0.873,-0.149,-3.303,0.031,0.013,0.003,2.201,0.192,-1.786,0.041,0.035,-0.001,4.387,0.053,-2.165,0.041,0.037,-0.004,1.528,-0.03,-3.312,0.018,-0.003,0.005,-0.659,-0.091,-4.0,-0.007,-0.046,-0.003,-0.938,-0.174,-1.775,0.03,-0.048,0.004,-1.896,0.411,-0.026,0.044,-0.023
1,0.15,0.05,0.05,0.05,0.0,0.1,0.0,0.1,0.05,0.05,0.0,0.05,0.1,0.05,0.1,0.1,0.081,0.027,0.027,0.027,0.0,0.054,0.0,0.054,0.027,0.027,0.0,0.027,0.054,0.027,0.054,0.054,0.052,0.049,0.044,0.039,0.053,0.05,0.032,0.054,0.044,0.043,-0.0,-1.108,0.095,-0.172,0.001,0.008,-0.003,-0.681,-0.095,2.503,-0.012,-0.004,-0.001,0.127,-0.168,1.492,-0.03,-0.027,0.004,-0.488,-0.019,1.447,-0.048,-0.06,-0.0,-0.967,-0.039,-6.133,-0.048,-0.063,-0.003,-1.607,-0.081,-5.406,-0.018,-0.075,0.001,-0.034,-0.031,-2.101,-0.034,-0.087,0.002,-0.915,0.115,-3.5,-0.039,-0.086,-0.002,-2.346,-0.023,-4.742,-0.051,-0.092,-0.003,-0.946,0.05,-4.084,-0.042,-0.08
1,0.15,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.2,0.1,0.0,0.15,0.1,0.068,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.023,0.0,0.046,0.091,0.046,0.0,0.068,0.046,0.07,0.044,0.06,0.055,0.047,0.061,0.041,0.059,0.074,0.034,0.001,-2.664,0.17,-0.172,-0.0,0.004,0.001,0.306,-0.134,-0.801,-0.028,-0.021,-0.006,-2.358,-0.239,-0.034,-0.005,-0.028,-0.001,-1.312,-0.062,1.171,0.001,-0.014,0.001,1.393,0.065,0.137,-0.003,-0.01,0.005,-1.543,0.159,1.598,0.029,-0.006,0.005,3.264,0.204,0.441,0.028,-0.01,-0.008,-1.322,-0.215,-0.912,0.003,-0.055,-0.006,-3.657,-0.346,3.445,-0.02,-0.076,-0.007,-0.331,-0.281,2.221,-0.031,-0.066
1,0.0,0.0,0.0,0.0,0.0,0.25,0.05,0.15,0.0,0.05,0.1,0.05,0.0,0.15,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.127,0.025,0.076,0.0,0.025,0.051,0.025,0.0,0.076,0.025,0.076,0.056,0.062,0.056,0.049,0.039,0.043,0.048,0.04,0.044,0.056,0.004,-0.361,-0.043,-0.017,0.001,0.008,-0.001,-1.071,-0.076,-0.772,-0.007,-0.025,-0.003,0.842,-0.055,-7.712,0.005,0.004,-0.001,-0.408,0.006,-10.01,-0.005,-0.019,-0.001,-1.824,0.126,-12.025,-0.012,-0.046,0.0,-3.249,0.037,-11.684,0.031,-0.051,0.001,-2.265,-0.092,-11.984,0.058,-0.007,-0.003,-0.607,-0.03,-11.5,0.093,0.062,-0.004,-0.969,0.03,-8.292,0.094,0.069,-0.0,-2.563,-0.001,-11.216,0.074,0.059
1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.15,0.0,0.25,0.05,0.1,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.05,0.0,0.083,0.017,0.033,0.0,0.017,0.067,0.0,0.094,0.06,0.056,0.074,0.055,0.075,0.068,0.061,0.053,0.07,-0.0,-2.723,0.056,-3.175,-0.001,-0.008,0.0,-0.087,-0.011,3.807,-0.012,0.008,-0.002,2.639,0.003,-3.229,-0.013,0.022,0.0,-1.286,-0.023,-1.819,0.018,0.013,0.005,1.476,-0.071,3.098,0.004,0.04,0.005,-0.798,-0.066,0.669,-0.017,-0.004,0.002,0.661,-0.032,-6.372,-0.017,0.03,-0.001,1.138,-0.02,-5.746,0.019,0.031,-0.001,3.144,0.021,-5.287,0.021,0.061,0.0,1.242,-0.004,-4.905,0.07,0.079
1,0.05,0.05,0.15,0.1,0.2,0.05,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.1,0.0,0.15,0.028,0.028,0.083,0.055,0.111,0.028,0.0,0.0,0.028,0.055,0.0,0.0,0.0,0.055,0.0,0.083,0.055,0.049,0.032,0.055,0.044,0.039,0.044,0.041,0.047,0.04,0.001,-0.593,-0.008,-0.784,-0.002,0.004,-0.0,0.077,-0.084,-2.538,-0.007,0.001,0.001,1.762,-0.093,-0.656,0.011,0.027,-0.0,-0.764,0.08,-2.388,-0.026,-0.004,-0.001,-0.3,-0.2,1.8,-0.049,-0.013,0.001,-0.792,0.022,3.252,-0.017,-0.003,0.002,-1.89,0.065,2.421,-0.04,-0.038,-0.001,-2.55,-0.021,1.89,-0.092,-0.076,-0.001,-2.011,-0.372,3.842,-0.091,-0.062,-0.002,-1.734,-0.207,7.547,-0.077,-0.045
1,0.0,0.0,0.05,0.0,0.0,0.05,0.1,0.1,0.05,0.2,0.15,0.05,0.05,0.0,0.15,0.05,0.0,0.0,0.018,0.0,0.0,0.018,0.035,0.035,0.018,0.07,0.053,0.018,0.018,0.0,0.053,0.018,0.087,0.058,0.079,0.06,0.062,0.067,0.029,0.077,0.045,0.085,-0.001,-0.754,-0.047,-2.839,0.001,0.008,0.0,0.968,0.02,3.24,-0.01,0.008,0.003,0.078,-0.07,-3.95,-0.002,0.019,-0.005,-0.83,-0.101,6.092,-0.015,-0.008,0.001,1.703,0.039,-2.333,-0.013,-0.003,-0.006,0.029,0.032,-0.605,0.025,0.011,-0.006,6.536,0.138,1.312,0.029,0.039,0.001,1.881,-0.032,-5.048,0.011,0.01,-0.006,2.322,0.054,0.699,0.06,0.039,0.003,1.482,-0.161,-0.895,0.092,0.088
1,0.15,0.05,0.1,0.05,0.05,0.05,0.0,0.05,0.1,0.0,0.1,0.05,0.0,0.1,0.05,0.1,0.079,0.026,0.053,0.026,0.026,0.026,0.0,0.026,0.053,0.0,0.053,0.026,0.0,0.053,0.026,0.053,0.05,0.054,0.039,0.053,0.049,0.036,0.064,0.044,0.039,0.045,-0.0,-0.624,-0.13,-0.083,0.001,0.005,-0.002,-0.035,-0.224,0.38,0.013,0.005,0.0,1.238,-0.048,3.251,0.003,0.015,-0.0,-0.469,0.115,2.207,-0.008,-0.0,0.0,-0.752,0.174,0.94,-0.04,-0.033,-0.003,1.655,-0.037,-2.65,-0.039,-0.019,0.002,-0.568,-0.081,-1.696,-0.024,-0.001,0.002,2.74,-0.128,-1.189,0.001,0.04,-0.001,2.196,0.169,-3.043,-0.041,0.017,0.003,0.557,0.136,-2.205,0.007,0.025
